Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
1729,1729,1175062942515105792,2019-09-20 15:03:31+00:00,Students around the world are coming together to raise the alarm bells of climate change. Now we need to elect leaders courageous enough to bring us together to fight it. I support the #ClimateStrike.,student world come raise alarm bell climate change need elect leader courageous bring fight support ClimateStrike,1935,#ClimateStrike,<UNK>,PeteButtigieg,0
1730,1730,1174872891437047808,2019-09-20 02:28:20+00:00,"Sounds like they‘re afraid of you having a choice, which is just more evidence that we need a public alternative to the corporate plans: Medicare for All Who Want It.",sound like they‘re afraid have choice evidence need public alternative corporate plan Medicare want,452,<UNK>,<UNK>,PeteButtigieg,1
1731,1731,1174867798851559425,2019-09-20 02:08:05+00:00,"Sometimes politics is simple. Either you believe in democratic representation for all citizens or you don’t. If you do, D.C. should be a state.",politics simple believe democratic representation citizen D.C. state,1704,<UNK>,<UNK>,PeteButtigieg,6
1732,1732,1174804677122301952,2019-09-19 21:57:16+00:00,Anyone who lets the words “Medicare for All” escape their lips should be honest and straightforward about the details. My plan costs $1.5 trillion. And we'll pay for it by rolling back corporate tax breaks—not by raising taxes on the middle class. http://p4a.us/health-care,let word Medicare escape lip honest straightforward detail plan cost trillion roll corporate break raise taxis middle class,1575,<UNK>,<UNK>,PeteButtigieg,1
1733,1733,1174766091928842241,2019-09-19 19:23:57+00:00,"Medicare for All Who Want It is a bold new approach to meet our nation’s urgent health care challenges. It brings down costs, guarantees coverage for everyone, puts power into the hands of each American, and creates a healthier future for us all.",Medicare want bold approach meet nation urgent health care challenge bring cost guarantee coverage put power hand american create healthy future,452,<UNK>,<UNK>,PeteButtigieg,6
1734,1734,1174723295834464258,2019-09-19 16:33:53+00:00,"My deepest condolences are with the Clyburn family. Future generations will benefit from Emily's fierce commitment to public education, her love for South Carolina, and a lifetime of activism that began alongside her husband Jim in an Orangeburg courthouse in 1960.",deep condolence Clyburn family future generation benefit Emily fierce commitment public education love South Carolina lifetime activism begin alongside husband Orangeburg courthouse 1960,277,<UNK>,<UNK>,PeteButtigieg,0
1735,1735,1174638353767108609,2019-09-19 10:56:21+00:00,"Health care is a human right. But in America, it's too expensive, too complicated, and too frustrating. I’m proposing a bold new approach—Medicare for All Who Want It—that lowers costs, creates real choices, and covers everyone: http://peteforamerica.com/health-care",health care human right America expensive complicated frustrating propose bold approach Medicare want lower cost create real choice cover,937,<UNK>,<UNK>,PeteButtigieg,1
1736,1736,1174466254775545857,2019-09-18 23:32:30+00:00,"The authorization to use military force in Afghanistan is 18 years old today, as old as some of the soldiers we now send to do battle there. We owe it to them to put an end to endless war, and as commander in chief, I will.",authorization military force Afghanistan year today soldier send battle endless commander chief,1291,<UNK>,<UNK>,PeteButtigieg,0
1737,1737,1174441508335845376,2019-09-18 21:54:10+00:00,"I was in high school when Columbine happened. Years have passed, yet the only thing Washington politicians do consistently is fail to deliver. We owe it to our children to give them back their childhoods. We need leaders ready to deliver that change now.",high school Columbine happen year pass thing Washington politician consistently fail deliver child childhood need leader ready deliver change,2558,<UNK>,<UNK>,PeteButtigieg,3
1738,1738,1174423823644602368,2019-09-18 20:43:53+00:00,"Rather than playing hardball with people’s lives, GM needs to recognize its responsibilities to its workers, pay them fairly, and stop misusing its temporary workers.",play hardball people life need recognize responsibility worker fairly stop misuse temporary worker,706,<UNK>,<UNK>,PeteButtigieg,1
1739,1739,1174299729188073472,2019-09-18 12:30:47+00:00,Mayors know better than anyone why we need a new approach to politics—one that focuses on the everyday and puts community over partisan ideology. Proud to have the support of my fellow local leaders.,mayor know well need approach politics focus everyday put community partisan ideology proud support fellow local leader,881,<UNK>,<UNK>,PeteButtigieg,6
1740,1740,1174122315757568001,2019-09-18 00:45:48+00:00,My policy decisions and my appointments to the bench will reflect the fact that I trust women to make their own decisions about their health. Thank you @CecileRichards and @Supermajority for leading the way to empower women in America.,policy decision appointment bench reflect fact trust woman decision health thank @CecileRichards @supermajority lead empower woman America,896,<UNK>,@CecileRichards @supermajority,PeteButtigieg,6
1741,1741,1174000967085371392,2019-09-17 16:43:37+00:00,"Selena is as American as anybody in this country. She and other DREAMers are an essential part of our nation's story, and we need common sense immigration reform that gives them a real pathway to citizenship.",Selena american anybody country dreamer essential nation story need common sense immigration reform give real pathway citizenship,576,<UNK>,<UNK>,PeteButtigieg,6
1742,1742,1173967270923702272,2019-09-17 14:29:43+00:00,"Risk in the region has increased in no small part due to the Administration's erratic, go-it-alone approach to Iran and failure to use U.S. leverage to resolve the war in Yemen. We must focus on a diplomatic strategy to resolve the war and reduce risk of miscalculation with Iran.",risk region increase small Administration erratic approach Iran failure U.S. leverage resolve Yemen focus diplomatic strategy resolve reduce risk miscalculation Iran,503,<UNK>,<UNK>,PeteButtigieg,3
1743,1743,1173931248282198016,2019-09-17 12:06:34+00:00,"We can’t stop natural disasters from striking, especially as we face the growing threat of climate catastrophe. But we can control how we prepare for and recover from them. Today, I'm proud to announce my plan for a new approach to disaster preparedness.",stop natural disaster strike especially face grow threat climate catastrophe control prepare recover today proud announce plan approach disaster preparedness,776,<UNK>,<UNK>,PeteButtigieg,6
1744,1744,1173746037456084992,2019-09-16 23:50:37+00:00,"Congratulations to Fiesta Henderson Casino workers for voting to unionize and be represented by @Culinary226 and Bartenders Union Local 165. Time for @StationCasinos to join them at the table and deliver on fair wages, good health care, and job security.",congratulation Fiesta Henderson Casino worker voting unionize represent @Culinary226 Bartenders Union Local time @StationCasinos join table deliver fair wage good health care security,260,<UNK>,@Culinary226 @stationcasinos,PeteButtigieg,1
1745,1745,1173419208543211520,2019-09-16 02:11:55+00:00,"I'm proud to stand with the hardworking members of @UAW in their fight for fair wages, health care, and job security. @GM should do right by the workers who fuel its profits.",proud stand hardworke member @uaw fight fair wage health care security right worker fuel profit,777,<UNK>,@UAW @GM,PeteButtigieg,1
1746,1746,1173317559510163456,2019-09-15 19:28:00+00:00,"Great to help @PhilforVirginia kickoff canvassing today, just weeks before VA elections. The presidency isn't the only office that matters, we need to elect Dems at all levels. We're just 4 seats away from flipping the VA legislature—let's help them do it: https://secure.actblue.com/donate/mayorpeteva",great help @PhilforVirginia kickoff canvass today week election presidency office matter need elect dem level seat away flip legislature help,369,<UNK>,@PhilforVirginia,PeteButtigieg,3
1747,1747,1173303510760394755,2019-09-15 18:32:10+00:00,"Four Black girls lost their lives fifty-six years ago in Birmingham at the hands of white supremacist terrorism. Now, racist terrorist attacks are claiming lives in El Paso, Charleston, and Charlottesville. We cannot morally afford to repeat the past. We must act.",black girl lose life year Birmingham hand white supremacist terrorism racist terrorist attack claim life Paso Charleston Charlottesville morally afford repeat past,2016,<UNK>,<UNK>,PeteButtigieg,3
1748,1748,1173277533166608385,2019-09-15 16:48:57+00:00,"There is an American majority that agrees we need universal health care, gun safety, immigration reform—pretty much everything our party is advancing. We have to gather that majority to win this election and unify our country.",american majority agree need universal health care safety immigration reform pretty party advance gather majority election unify country,1010,<UNK>,<UNK>,PeteButtigieg,6
1749,1749,1173269811855548421,2019-09-15 16:18:16+00:00,"Medicare for All Who Want It will create a public alternative, but unlike the Sanders-Warren vision it doesn’t dictate it to the American people and risk further polarizing them.",Medicare want create public alternative unlike Sanders Warren vision dictate american people risk polarize,906,<UNK>,<UNK>,PeteButtigieg,1
1750,1750,1173261151871873024,2019-09-15 15:43:51+00:00,I trust the American people to make their health care decisions for themselves.,trust american people health care decision,517,<UNK>,<UNK>,PeteButtigieg,6
1751,1751,1173257247780147200,2019-09-15 15:28:20+00:00,"I left Afghanistan five years ago today, and I thought I was one of the very last troops there. We are still there and we are still debating how to get out—it's time to end endless wars.",leave Afghanistan year today think troop debate time endless war,1066,<UNK>,<UNK>,PeteButtigieg,3
1752,1752,1173015588458901504,2019-09-14 23:28:04+00:00,"The American people are divided at the very moment we need to come together. But with ideas bold enough to meet our greatest problems and big enough to unify the American people, we can meet the challenges of our time.",american people divide moment need come idea bold meet great problem unify american people meet challenge time,1427,<UNK>,<UNK>,PeteButtigieg,6
1753,1753,1172917228100030466,2019-09-14 16:57:13+00:00,"So glad for the chance to spend time with friends who have changed what was possible in politics, faith, and business, and to gain wisdom from their stories.",glad chance spend time friend change possible politics faith business gain wisdom story,479,<UNK>,<UNK>,PeteButtigieg,2
1754,1754,1172894322875875328,2019-09-14 15:26:12+00:00,"At a crossroads in my life, I trusted the people of South Bend, and they trusted me back. At this crossroads in American history, let’s trust the American people by speaking to our common aspirations instead of our divides.",crossroad life trust people South Bend trust crossroad american history trust american people speak common aspiration instead divide,3324,<UNK>,<UNK>,PeteButtigieg,6
1755,1755,1172681450493272064,2019-09-14 01:20:19+00:00,"From health care, to gun violence, to the climate crisis—we can solve our greatest problems with new ideas bold enough to meet our challenges and big enough to bring people together to get them done.",health care violence climate crisis solve great problem idea bold meet challenge bring people,1085,<UNK>,<UNK>,PeteButtigieg,6
1756,1756,1172648828824145922,2019-09-13 23:10:42+00:00,I trust YOU to make the right health care choice for yourselves and your family.,trust right health care choice family,1629,<UNK>,<UNK>,PeteButtigieg,1
1757,1757,1172362666117074945,2019-09-13 04:13:35+00:00,"Since it didn’t come up in tonight’s #DemDebate, at this moment when women’s reproductive freedom is under attack, I wanted to say I trust women to make their own decisions about their health. It’s important we all keep taking about it.",come tonight DemDebate moment woman reproductive freedom attack want trust woman decision health important take,7633,#DemDebate,<UNK>,PeteButtigieg,6
1758,1758,1172358501697499137,2019-09-13 03:57:02+00:00,"Just stepped off the #DemDebate stage. I made the case for why it’s time to break with the past and push forward new ideas—bold enough to meet our challenges and big enough to bring people together to get things done. If I made you proud, chip in now: https://secure.actblue.com/donate/pete-buttigieg?refcode=debate3_tweet",step DemDebate stage case time break past push forward idea bold meet challenge bring people thing proud chip,1100,#DemDebate,<UNK>,PeteButtigieg,2
1759,1759,1172348054705455105,2019-09-13 03:15:32+00:00,Trust can be reciprocated. Part of winning is knowing what’s worth more to you than winning—and that’s what we need in the presidency right now. #DemDebate,trust reciprocate winning know worth win need presidency right DemDebate,2654,#DemDebate,<UNK>,PeteButtigieg,2
1760,1760,1172342963315175424,2019-09-13 02:55:18+00:00,"To bring about a better future, we have to know what we’re about. This election is not about anyone running for office, it’s about making things better for the people who trust us with their lives. Together, we will win a better era for our country. #DemDebate",bring well future know election run office make thing well people trust life well country demdebate,2635,#DemDebate,<UNK>,PeteButtigieg,2
1761,1761,1172336875232587777,2019-09-13 02:31:06+00:00,#DemDebate,DemDebate,496,#DemDebate,<UNK>,PeteButtigieg,2
1762,1762,1172334914127060999,2019-09-13 02:23:19+00:00,We've got to respect teachers the way we do soldiers and pay them like we do doctors. #DemDebate,respect teacher soldier like doctor DemDebate,2382,#DemDebate,<UNK>,PeteButtigieg,0
1763,1763,1172334630214623234,2019-09-13 02:22:11+00:00,We need a Secretary of Education who believes in public education. #DemDebate,need Secretary Education believe public education DemDebate,981,#DemDebate,<UNK>,PeteButtigieg,1
1764,1764,1172333408233476096,2019-09-13 02:17:20+00:00,#DemDebate,DemDebate,423,#DemDebate,<UNK>,PeteButtigieg,2
1765,1765,1172332902060720130,2019-09-13 02:15:19+00:00,"We have a president who seems to treat troops as props. As a military officer the first thing that goes through your mind, the first time you make eye contact with somebody you’re responsible for in uniform is do not let them down. This president does that, I will not. #DemDebate",president treat troop prop military officer thing go mind time contact somebody responsible uniform president DemDebate,2021,#DemDebate,<UNK>,PeteButtigieg,2
1766,1766,1172331790817587201,2019-09-13 02:10:54+00:00,We can tackle the crisis of climate change while empowering rural Americans. #DemDebate,tackle crisis climate change empower rural Americans demdebate,371,#DemDebate,<UNK>,PeteButtigieg,6
1767,1767,1172328626190053376,2019-09-13 01:58:19+00:00,"When I left Afghanistan in 2014, I thought I’d be one of the last people turning out the lights. But we’re still there––and we’re now risking casualties of those who weren’t even born when 9/11 happened. #DemDebate",leave Afghanistan 2014 think people turn light there––and risk casualty bear 9/11 happen DemDebate,672,#DemDebate,<UNK>,PeteButtigieg,2
1768,1768,1172325972940476416,2019-09-13 01:47:47+00:00,President Trump said he'd like to see me make a deal with Xi Jinping. I'd like to see him make a deal with Xi Jinping. We need an actual strategy and real leadership.,President Trump say like deal Jinping like deal Jinping need actual strategy real leadership,1343,<UNK>,<UNK>,PeteButtigieg,2
1769,1769,1172323332546428928,2019-09-13 01:37:17+00:00,"We have an opportunity to build an American majority around immigration reform, but we can’t allow this to continue to be the same debate with the same arguments and the same clever lines, often amongst the same people. The stakes are too high.",opportunity build american majority immigration reform allow continue debate argument clever line people stake high,681,<UNK>,<UNK>,PeteButtigieg,6
1770,1770,1172322631099408384,2019-09-13 01:34:30+00:00,Bumping this.,bump,2859,<UNK>,<UNK>,PeteButtigieg,4
1771,1771,1172319170983165958,2019-09-13 01:20:45+00:00,"We keep sending politicians to Washington hoping they’ll fight for us, but when they get there, they seem more interested in the fighting part than the us part. We urgently need a new approach. #DemDebate",send politician Washington hope fight interested fighting urgently need approach DemDebate,741,#DemDebate,<UNK>,PeteButtigieg,6
1772,1772,1172317168563716097,2019-09-13 01:12:48+00:00,We have to act urgently to reverse the damage done by systemic racism. Read my plan: http://p4a.us/Douglass #DemDebate,urgently reverse damage systemic racism read plan DemDebate,337,#DemDebate,<UNK>,PeteButtigieg,6
1773,1773,1172316134403493891,2019-09-13 01:08:41+00:00,"Inaction on gun violence traumatized an entire generation and threatens to traumatize another, yet Washington fails to act. Lives depend on us standing up to the NRA and white nationalist domestic terrorism. Read my plan to defeat this epidemic: http://p4a.us/Gun-Violence #DemDebate",inaction violence traumatize entire generation threaten traumatize Washington fail life depend stand white nationalist domestic terrorism read plan defeat epidemic demdebate,461,#DemDebate,<UNK>,PeteButtigieg,3
1774,1774,1172315179880570882,2019-09-13 01:04:54+00:00,Systemic racism preceded this president and even when we defeat him it will be with us—that's why we need a systemic approach.,systemic racism precede president defeat need systemic approach,830,<UNK>,<UNK>,PeteButtigieg,3
1775,1775,1172311653469151232,2019-09-13 00:50:53+00:00,We need a new approach to health care—that's why I'm proposing Medicare For All Who Want it. I trust the American people to make the right choice for themselves. #DemDebate,need approach health care propose Medicare want trust american people right choice DemDebate,876,#DemDebate,<UNK>,PeteButtigieg,1
1776,1776,1172304920516513793,2019-09-13 00:24:08+00:00,Imagine what we could achieve today with ideas that are bold enough to solve the problems of our time and big enough to unify the American people. #DemDebate,imagine achieve today idea bold solve problem time unify american people DemDebate,776,#DemDebate,<UNK>,PeteButtigieg,2
1777,1777,1172296151992655873,2019-09-12 23:49:17+00:00,"I’m signing off and handing the keys over to my team in South Bend. They'll be tweeting #DemDebate coverage from this account throughout the night, and over on @PeteForAmerica, where we’ll share #PhaseThree watch party tweets from across the country. See you on the other side!",sign hand key team South Bend tweet DemDebate coverage account night @PeteForAmerica share PhaseThree watch party tweet country,214,#DemDebate #PhaseThree,@PeteForAmerica,PeteButtigieg,2
1778,1778,1172296150348513281,2019-09-12 23:49:17+00:00,"Before I take the debate stage, a big thank you to everyone who's gotten us here. Supporting a presidential campaign is an act of hope for a better future, and you’ve placed yours in one that’s entirely different. I am profoundly grateful, and I’ll do my best to make you proud.",debate stage thank get support presidential campaign hope well future place entirely different profoundly grateful good proud,1211,<UNK>,<UNK>,PeteButtigieg,2
1779,1779,1172193617395552262,2019-09-12 17:01:51+00:00,@Chas10Buttigieg @Lis_Smith @HariSevugan,@Chas10Buttigieg @Lis_Smith @HariSevugan,20,<UNK>,@Lis_Smith @HariSevugan,PeteButtigieg,4
1780,1780,1171749058609909767,2019-09-11 11:35:20+00:00,"On one of our worst days, our country found its best self. And on this day, it is within us to find it once more. We must #NeverForget.",bad day country find good self find neverforget,2493,#NeverForget,<UNK>,PeteButtigieg,2
1781,1781,1171629226447032320,2019-09-11 03:39:10+00:00,"This president’s reckless trade war has already cost Americans 300,000 jobs, and if it continues, that number could climb to 900,000 by the end of next year. He isn’t up to the job.","president reckless trade cost Americans 300,000 job continue number climb 900,000 year",2724,<UNK>,<UNK>,PeteButtigieg,1
1782,1782,1171627015037968386,2019-09-11 03:30:22+00:00,We all owe a debt of gratitude to these brave women. Your stories remind us why we must trust women to make decisions about what’s right for them and their families—and why laws designed to ignore science and punish women are plain wrong.,debt gratitude brave woman story remind trust woman decision right family law design ignore science punish woman plain wrong,580,<UNK>,<UNK>,PeteButtigieg,0
1783,1783,1171542672462569473,2019-09-10 21:55:13+00:00,"Very funny, @united – at Ronald Reagan Washington National Airport (DCA)",funny @unite Ronald Reagan Washington National Airport,2581,<UNK>,@united,PeteButtigieg,5
1784,1784,1171533734060814341,2019-09-10 21:19:42+00:00,"This president’s unsteady judgment is reflected in both his hiring and firing of national security advisors. His first pleaded guilty to lying to the FBI about his contacts with Russia, and his last led us into Iraq. America deserves better.",president unsteady judgment reflect hiring firing national security advisor plead guilty lie contact Russia Iraq America deserve well,2460,<UNK>,<UNK>,PeteButtigieg,3
1785,1785,1171439766174191618,2019-09-10 15:06:19+00:00,"It's Election Day in North Carolina. If you're ready for leadership that puts country over party and people over ideology, then @McCreadyForNC needs your help—and your vote. Volunteer: http://danmccready.com/volunteer Donate: https://secure.actblue.com/donate/mccready Vote: https://vt.ncsbe.gov/PPLkup/",Election North Carolina ready leadership put country party people ideology @McCreadyForNC need help vote volunteer donate vote,771,<UNK>,@McCreadyForNC,PeteButtigieg,6
1786,1786,1170867622088499200,2019-09-09 01:12:49+00:00,Sunday evening in South Bend means bath time for Buddy,Sunday evening South Bend mean bath time Buddy,928,<UNK>,<UNK>,PeteButtigieg,5
1787,1787,1170479240732717056,2019-09-07 23:29:32+00:00,Cornhole,cornhole,73,<UNK>,<UNK>,PeteButtigieg,0
1788,1788,1170392489058013191,2019-09-07 17:44:48+00:00,A big thank you to the hundreds of @PeteForAmerica supporters who turned out this morning for #NHDems2020!,thank hundred @PeteForAmerica supporter turn morning NHDems2020,280,#NHDems2020,@PeteForAmerica,PeteButtigieg,5
1789,1789,1170388634077487112,2019-09-07 17:29:29+00:00,"America, the future doesn't have to be a dark place. I believe we can beat the odds and break with the past. I believe we can summon the courage to come together in common purpose to tackle our greatest challenges. And I believe it all starts with an act of hope. Are you with me?",America future dark place believe beat odd break past believe summon courage come common purpose tackle great challenge believe start hope,1901,<UNK>,<UNK>,PeteButtigieg,2
1790,1790,1170382558519005185,2019-09-07 17:05:21+00:00,The answer to this president is not playing his game or going on his show. It is a laser focus on improving everyday lives and doing it in the name of shared values that light the way to a better future.,answer president play game go laser focus improve everyday life shared value light well future,1087,<UNK>,<UNK>,PeteButtigieg,0
1791,1791,1170378926323109888,2019-09-07 16:50:55+00:00,We need ideas big enough to meet this moment—but it's not enough to think up good policy. We've got to unify Americans around solutions or nothing will actually get done.,need idea meet moment think good policy unify Americans solution actually,557,<UNK>,<UNK>,PeteButtigieg,6
1792,1792,1170363526122262528,2019-09-07 15:49:43+00:00,"I just stepped off the #NHDems2020 stage. If you're with me, text HOPE to 25859.",step NHDems2020 stage text hope 25859,270,#NHDems2020,<UNK>,PeteButtigieg,2
1793,1793,1169962006985748480,2019-09-06 13:14:13+00:00,"We need real solutions, not further polarization. It’s time we come together to conquer our most urgent challenges and move our country forward.",need real solution polarization time come conquer urgent challenge country forward,1872,<UNK>,<UNK>,PeteButtigieg,6
1794,1794,1169842303143333889,2019-09-06 05:18:34+00:00,I figure this kid will have a good story to tell.,figure good story tell,442,<UNK>,<UNK>,PeteButtigieg,2
1795,1795,1169834893871702016,2019-09-06 04:49:07+00:00,"When you make peace with somebody, you make peace with your enemy—that's what it means to come to the table, and that's what needs to happen in Afghanistan. It’s time to leave.",peace somebody peace enemy mean come table need happen Afghanistan time leave,678,<UNK>,<UNK>,PeteButtigieg,2
1796,1796,1169831322996502529,2019-09-06 04:34:56+00:00,"Environmental stewardship isn't just about taking care of the planet, it's about taking care of our neighbors.",environmental stewardship take care planet take care neighbor,1616,<UNK>,<UNK>,PeteButtigieg,6
1797,1797,1169672363585298432,2019-09-05 18:03:17+00:00,Stay tuned...,stay tune,175,<UNK>,<UNK>,PeteButtigieg,6
1798,1798,1169649893809541120,2019-09-05 16:34:00+00:00,"I’m thinking of everyone in the path of Hurricane #Dorian. If you're in the Carolinas today, please be safe and pay attention to warnings and guidance from local officials. http://hurricanes.gov",think path Hurricane Dorian Carolinas today safe attention warning guidance local official,320,#Dorian,<UNK>,PeteButtigieg,6
1799,1799,1169597517803216897,2019-09-05 13:05:52+00:00,"If our presidency is not in good shape, our country is not in good shape.",presidency good shape country good shape,4846,<UNK>,<UNK>,PeteButtigieg,3
1800,1800,1169591907632201728,2019-09-05 12:43:35+00:00,"The climate debate, fundamentally, is about how we're treating each other.",climate debate fundamentally treat,1151,<UNK>,<UNK>,PeteButtigieg,2
1801,1801,1169451959369240576,2019-09-05 03:27:29+00:00,"Just wrapped up @CNN's #ClimateTownHall. Follow @PeteForAmerica, where my team has been tweeting videos and facts about my plan to unite our country to meet the urgent challenges of climate change. And if you're with me, chip in:",wrap @CNN climatetownhall Follow @PeteForAmerica team tweet video fact plan unite country meet urgent challenge climate change chip,414,#ClimateTownHall,@CNN @PeteForAmerica,PeteButtigieg,2
1802,1802,1169306565423378433,2019-09-04 17:49:44+00:00,"We have faced few crises like the threat posed by our changing climate. But the magnitude of the crisis can also galvanize us to rise to the occasion and build a safer, healthier, and more prosperous world. Let’s come together to meet it.",face crisis like threat pose change climate magnitude crisis galvanize rise occasion build safe healthy prosperous world come meet,429,<UNK>,<UNK>,PeteButtigieg,6
1803,1803,1169264189363412992,2019-09-04 15:01:21+00:00,"Today, I released a bold plan to tackle climate change by bringing our country together. Because we can't wait. Tonight at 10 pm ET, I'll be on @CNN to talk about it—tune in.",today release bold plan tackle climate change bring country wait tonight @CNN talk tune,620,<UNK>,@CNN,PeteButtigieg,6
1804,1804,1169201507096551426,2019-09-04 10:52:16+00:00,"For too long D.C. has chosen denial and obstruction as we’re faced with the imminent catastrophic effects of climate change. But science compels us to act—and we're running out of time. Today, I'm announcing a plan to unite America to meet this challenge.",long D.C. choose denial obstruction face imminent catastrophic effect climate change science compel run time today announce plan unite America meet challenge,775,<UNK>,<UNK>,PeteButtigieg,6
1805,1805,1168999136659738624,2019-09-03 21:28:07+00:00,Workers should be able to bargain without fear of losing their jobs. I'm proud to stand with @MachinistsUnion workers in Indiana as they fight to save their jobs and secure better pay.,worker able bargain fear lose job proud stand @machinistsunion worker Indiana fight save job secure well,312,<UNK>,@MachinistsUnion,PeteButtigieg,1
1806,1806,1168867075391205376,2019-09-03 12:43:21+00:00,"20 new offices in Iowa, 12 new offices in New Hampshire, 1 new Twitter account for you to get all the updates—and the latest campaign news. #PhaseThree is here. Follow along with @PeteForAmerica!",office Iowa office Hampshire Twitter account update late campaign news PhaseThree follow @PeteForAmerica,448,#PhaseThree,@PeteForAmerica,PeteButtigieg,4
1807,1807,1168579699473358849,2019-09-02 17:41:26+00:00,"If we’re going to build a fair and prosperous future for us all, we urgently need every worker in America to have the opportunity to get ahead—and that means taking a bold new approach to strengthen unions for the next era. #UnionsForAll",go build fair prosperous future urgently need worker America opportunity ahead mean take bold approach strengthen union UnionsForAll,452,#UnionsForAll,<UNK>,PeteButtigieg,1
1808,1808,1168564697815277570,2019-09-02 16:41:49+00:00,"Thank you to all who’ve invested in our campaign, and welcome to our new organizers. We’re ready—now let’s get to work!",thank invest campaign welcome organizer ready work,452,<UNK>,<UNK>,PeteButtigieg,5
1809,1809,1168542459548319744,2019-09-02 15:13:27+00:00,"This Labor Day, let's celebrate the achievements of organized labor—whose struggle won us the 40-hour work week, labor protections, and child and safety standards—and join the fight for #UnionsForAll.",Labor celebrate achievement organize labor struggle 40-hour work week labor protection child safety standard join fight UnionsForAll,1030,#UnionsForAll,<UNK>,PeteButtigieg,1
1810,1810,1168289545965703168,2019-09-01 22:28:28+00:00,"Rather than meeting this crisis with the urgency it demands, lawmakers are weakening gun safety laws and putting corporate gun interests ahead of their own communities. It’s time to leave the @NRA and this failed approach in the dustbin of history.",meet crisis urgency demand lawmaker weaken safety law put corporate interest ahead community time leave @NRA fail approach dustbin history,2054,<UNK>,@NRA,PeteButtigieg,6
1811,1811,1168236295321268224,2019-09-01 18:56:52+00:00,Add Midland and Odessa to the list. We must act.,Midland Odessa list,1307,<UNK>,<UNK>,PeteButtigieg,4
1812,1812,1167937675602481153,2019-08-31 23:10:15+00:00,"Enough. Texas, my heart is with you. America, we must act.",Texas heart America,4859,<UNK>,<UNK>,PeteButtigieg,0
1813,1813,1167795301660405761,2019-08-31 13:44:31+00:00,"Now is still the time to prepare for Hurricane #Dorian. Florida, please make sure you’re following these steps to keep yourself or your loved ones safe.",time prepare Hurricane Dorian Florida sure follow step love one safe,454,#Dorian,<UNK>,PeteButtigieg,6
1814,1814,1167159998734114817,2019-08-29 19:40:03+00:00,"64 years ago this week, Emmett Till was tortured, murdered, and dumped in the Tallahatchie River. With hate still endangering lives in this country, his story needs to be told and remembered.",year week Emmett Till torture murder dump Tallahatchie River hate endanger life country story need tell remember,1621,<UNK>,<UNK>,PeteButtigieg,3
1815,1815,1166889400501964800,2019-08-29 01:44:47+00:00,"On this day in 1963, Martin Luther King Jr. led hundreds of thousands in marching for jobs and freedom. Great progress was made, but too much of his dream was deferred. In our time, we must act to make justice and freedom a reality for all.",1963 Martin Luther King hundred thousand marching job freedom great progress dream defer time justice freedom reality,842,<UNK>,<UNK>,PeteButtigieg,0
1816,1816,1166852144181518336,2019-08-28 23:16:44+00:00,".@SenGillibrand is unafraid to meet the challenges of our time, whether it's advocating for service members, protecting reproductive rights, or keeping families together. I'm grateful for her leadership and strength—and I know she'll keep fighting for us all. Thank you, Senator.",.@SenGillibrand unafraid meet challenge time advocate service member protect reproductive right keep family grateful leadership strength know fight thank Senator,864,<UNK>,@SenGillibrand,PeteButtigieg,0
1817,1817,1166831361967185920,2019-08-28 21:54:10+00:00,It's time for our government to defend Americans—and American values. Congress should exercise its oversight authority over DHS to ensure allocated funds are used for the purpose they were authorized for.,time government defend Americans american value Congress exercise oversight authority ensure allocate fund purpose authorize,488,<UNK>,<UNK>,PeteButtigieg,3
1818,1818,1166831360520130560,2019-08-28 21:54:09+00:00,Taking money Congress authorized to protect people facing disaster in order to indefinitely detain asylum seekers is unconscionable. It is unworthy of the presidency and unworthy of the United States.,take money Congress authorize protect people face disaster order indefinitely detain asylum seeker unconscionable unworthy presidency unworthy United States,1460,<UNK>,<UNK>,PeteButtigieg,3
1819,1819,1166783350167801857,2019-08-28 18:43:23+00:00,"The presidency is a sacred trust. Being president means standing with Americans when they need you most. It means sheltering them from the storm. And, above all, it means knowing that the American people are always more important than yourself.",presidency sacred trust president mean stand Americans need mean shelter storm mean know american people important,3714,<UNK>,<UNK>,PeteButtigieg,0
1820,1820,1166749504978280450,2019-08-28 16:28:53+00:00,We need a Secretary of Education that believes in public education.,need Secretary Education believe public education,1379,<UNK>,<UNK>,PeteButtigieg,1
1821,1821,1166722777581154304,2019-08-28 14:42:41+00:00,Still can’t believe my luck. Thank you @Chas10Buttigieg for a magical first date and all that has come since.,believe luck thank @Chas10Buttigieg magical date come,1664,<UNK>,<UNK>,PeteButtigieg,5
1822,1822,1166517828805124096,2019-08-28 01:08:17+00:00,"We've got a president who is actively undercutting Iowa farmers in favor of Big Oil—and he's doing it while his trade war with China decimates farmers' bottom lines. When I'm president, I'll end this administration’s abuse of small refinery exemptions.",president actively undercut Iowa farmer favor trade China decimate farmer line president administration abuse small refinery exemption,1120,<UNK>,<UNK>,PeteButtigieg,1
1823,1823,1166504370030153729,2019-08-28 00:14:49+00:00,"This is a crisis of care—and a crisis of caring. We need to speak honestly about mental health and addiction, and act quickly to provide communities with the resources necessary to meet this national challenge.",crisis care crisis care need speak honestly mental health addiction quickly provide community resource necessary meet national challenge,682,<UNK>,<UNK>,PeteButtigieg,6
