Unnamed: 0,Unnamed: 0.1,id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author,lda_cluster
541,541,1200038102988939266,2019-11-28 13:05:54+00:00,Happy Thanksgiving to you and your family!,happy Thanksgiving family,32,<UNK>,<UNK>,SenatorCollins,5
542,542,1199706741430243330,2019-11-27 15:09:11+00:00,Scammers disproportionately target our veterans. Veterans protected us; now it’s our turn.,scammer disproportionately target veteran veteran protect turn,72,<UNK>,<UNK>,SenatorCollins,3
543,543,1199400889901047808,2019-11-26 18:53:50+00:00,"Their admirable support will help Sarah’s House continue to fulfill the vision of Sarah Robinson, who wanted to provide hospitality to other patients traveling long distances for treatment during her own courageous battle with cancer. 3/3",admirable support help Sarah House continue fulfill vision Sarah Robinson want provide hospitality patient travel long distance treatment courageous battle cancer,7,<UNK>,<UNK>,SenatorCollins,0
544,544,1199400886587527168,2019-11-26 18:53:49+00:00,"Today I attended the Holden Police Department’s donation presentation for Sarah’s House. During Breast Cancer Awareness Month in October, the Holden Police Department held a fundraiser by raffling off a custom-made pink police badge worn by Holden Police Chief Chris Greeley. 2/3",today attend Holden Police Department donation presentation Sarah House Breast Cancer Awareness Month October Holden Police Department hold fundraiser raffle custom pink police badge wear Holden Police Chief Chris Greeley,4,<UNK>,<UNK>,SenatorCollins,4
545,545,1199400865876074496,2019-11-26 18:53:44+00:00,"Sarah’s House in Holden eases the financial and emotional burden for those fighting cancer, providing them and their families with a warm and welcoming place to stay while they are receiving treatment at Lafayette Family Cancer Center in Brewer. 1/3",Sarah House Holden ease financial emotional burden fight cancer provide family warm welcoming place stay receive treatment Lafayette Family Cancer Center Brewer,7,<UNK>,<UNK>,SenatorCollins,1
546,546,1199370621437857794,2019-11-26 16:53:34+00:00,"From the RAISE Family Caregivers Act to the Lifespan Respite Care Reauthorization Act, @SenatorBaldwin and I are working to ensure these selfless men and women have the resources they need. (2/2)",RAISE Family Caregivers Lifespan Respite Care Reauthorization @SenatorBaldwin work ensure selfless woman resource need,6,<UNK>,@SenatorBaldwin,SenatorCollins,1
547,547,1199370620406059014,2019-11-26 16:53:33+00:00,It is fitting that #NFCMonth concludes with the Thanksgiving season. We owe family caregivers our gratitude and our support for the sacrifices they make to care for their loved ones. (1/2),fit nfcmonth conclude Thanksgiving season family caregiver gratitude support sacrifice care love one,8,#NFCMonth,<UNK>,SenatorCollins,0
548,548,1199005094429241344,2019-11-25 16:41:05+00:00,"With the support of organizations like @nn4youth, @SenatorLeahy &amp; I will continue to work with our partners in the House to advance this bipartisan bill. As the Chairman of the Housing Appropriations Subcommittee, one of my top priorities is to help prevent homelessness.",support organization like @nn4youth @SenatorLeahy continue work partner House advance bipartisan bill Chairman Housing Appropriations Subcommittee priority help prevent homelessness,9,<UNK>,@nn4youth @SenatorLeahy,SenatorCollins,1
549,549,1198815451427553280,2019-11-25 04:07:31+00:00,"I worked very closely with him on expanding our Naval fleet, strengthening both our public and private shipyards, and supporting our troops. His departure is a great loss to the Department of Defense and our country. (2/2)",work closely expand Naval fleet strengthen public private shipyard support troop departure great loss Department Defense country,253,<UNK>,<UNK>,SenatorCollins,1
550,550,1198815449988894722,2019-11-25 04:07:30+00:00,Navy Secretary Richard Spencer did a terrific job leading our Navy and Marine Corps with integrity and strength. He is one of the finest public servants I have ever known. (1/2),Navy Secretary Richard Spencer terrific lead Navy Marine Corps integrity strength fine public servant know,1133,<UNK>,<UNK>,SenatorCollins,4
551,551,1198008016848773127,2019-11-22 22:39:03+00:00,Returning to regular order in the appropriations process is the best way to serve the American people and to govern effectively. I support the goal of the @ProbSolveCaucus to reduce our reliance on continuing resolutions and to fund our gov't through the end of the fiscal year.,return regular order appropriation process good serve american people govern effectively support goal @ProbSolveCaucus reduce reliance continue resolution fund gov't fiscal year,41,<UNK>,@ProbSolveCaucus,SenatorCollins,1
552,552,1197653755438739456,2019-11-21 23:11:21+00:00,"I thoroughly enjoyed my conversation with @Astro_Jessica, including our discussion about your Mighty #miceinspace. It was so interesting to hear how the smallest Mainers on the Space Station will help researchers like Dr. Meir advance the field of science.",thoroughly enjoy conversation @Astro_Jessica include discussion mighty miceinspace interesting hear small mainer Space Station help researcher like Meir advance field science,8,#miceinspace,@Astro_Jessica,SenatorCollins,2
553,553,1197526523294765057,2019-11-21 14:45:46+00:00,It defies common sense that Medicare won’t cover devices that have helped people with diabetes manage their condition for years. I’m proud to join with you once again to introduce legislation that will improve the lives of those with diabetes.,defy common sense Medicare cover device help people diabete manage condition year proud join introduce legislation improve life diabete,29,<UNK>,<UNK>,SenatorCollins,1
554,554,1197278993134829569,2019-11-20 22:22:10+00:00,"Patients across Maine have told me about the difficulties they've faced to obtain medications due to drug shortages and the soaring cost of prescriptions. I appreciated the commitment by Dr. Hahn, the nominee to lead the FDA, that he will work with me to address these issues.",patient Maine tell difficulty face obtain medication drug shortage soar cost prescription appreciate commitment Hahn nominee lead work address issue,67,<UNK>,<UNK>,SenatorCollins,1
555,555,1196852411165483009,2019-11-19 18:07:05+00:00,"Mainers are incredibly proud of Jessica’s extraordinary accomplishments. She has inspired so many girls & boys from our hometown of Caribou & across the state that they, too, can follow their dreams & be whatever they want to be 2/2",mainer incredibly proud Jessica extraordinary accomplishment inspire girl boy hometown Caribou state follow dream want,4,<UNK>,<UNK>,SenatorCollins,0
556,556,1196852407872999424,2019-11-19 18:07:05+00:00,"It was exciting to speak with @Astro_Jessica in space today to congratulate her on her historic spacewalk. We also discussed her impressions of living in the space station &amp; her ongoing research, including her work with @jacksonlab mice &amp; her experiment growing mustard greens 1/2",exciting speak @Astro_Jessica space today congratulate historic spacewalk discuss impression live space station ongoing research include work @jacksonlab mouse experiment grow mustard green,9,<UNK>,@Astro_Jessica @jacksonlab,SenatorCollins,0
557,557,1196531346291798016,2019-11-18 20:51:18+00:00,The Trump Administration should proceed to ban flavors—which appeal in particular to young people—and should not back away from its proposed actions. 2/2,Trump Administration proceed flavor appeal particular young people away propose action,12,<UNK>,<UNK>,SenatorCollins,3
558,558,1196531345205407745,2019-11-18 20:51:17+00:00,Last week the Senate Health Committee held a hearing on the vaping epidemic at which we learned that more than 27% of high school students and 10% of middle school students are vaping. 1/2,week Senate Health Committee hold hearing vaping epidemic learn high school student middle school student vape,12,<UNK>,<UNK>,SenatorCollins,1
559,559,1196440379396112384,2019-11-18 14:49:49+00:00,"Even from space, Jessica Meir breaks ground. @Astro_Jessica &amp; @Astro_Christina made history last month on the first all-women spacewalk. I look forward to calling the @Space_Station tomorrow to congratulate Jessica, a fellow Caribou native, and hear about her experience.",space Jessica Meir break ground @Astro_Jessica @astro_christina history month woman spacewalk look forward call @space_station tomorrow congratulate Jessica fellow Caribou native hear experience,12,<UNK>,@Astro_Jessica @Astro_Christina @Space_Station,SenatorCollins,0
560,560,1195462316629929984,2019-11-15 22:03:21+00:00,"At a Health Committee hearing this week, I pressed the FDA to take stronger action to address this emerging public health threat and keep e-cigarettes out of the hands of minors.",Health Committee hearing week press strong action address emerge public health threat cigarette hand minor,5,<UNK>,<UNK>,SenatorCollins,6
561,561,1195462241853853701,2019-11-15 22:03:03+00:00,The dramatic increase in the use of e-cigarettes by our young people is threatening the progress we have made to reduce overall tobacco use. Teachers have talked with me about the growing epidemic of vaping in high schools and middle schools in Maine.,dramatic increase cigarette young people threaten progress reduce overall tobacco teacher talk grow epidemic vaping high school middle school Maine,13,<UNK>,<UNK>,SenatorCollins,1
562,562,1195367842901843968,2019-11-15 15:47:57+00:00,Congress has a tremendous opportunity to deliver a decisive victory in both lowering health care costs & improving health care for the people in Maine & throughout America. @ChuckGrassley &amp; I urged our colleagues to join us in the fight to reduce the soaring cost of medications.,Congress tremendous opportunity deliver decisive victory lower health care cost improve health care people Maine America @ChuckGrassley urge colleague join fight reduce soar cost medication,42,<UNK>,@ChuckGrassley,SenatorCollins,1
563,563,1195092480754167810,2019-11-14 21:33:45+00:00,"Climate change threatens Maine’s natural resources & economy, including our forestry, fishing, agricultural, & tourism industries. We must transcend geographical and partisan lines to address this challenge. Thank you for your support of this bipartisan bill.",climate change threaten Maine natural resource economy include forestry fishing agricultural tourism industry transcend geographical partisan line address challenge thank support bipartisan bill,41,<UNK>,<UNK>,SenatorCollins,1
564,564,1194947906647797760,2019-11-14 11:59:16+00:00,"From permanently reauthorizing LWCF—our country’s most successful conservation program—to advancing the BEST Act I authored to advance energy storage for renewable energy, we are making significant strides to protect our environment. (2/2)",permanently reauthorizing LWCF country successful conservation program advance BEST author advance energy storage renewable energy make significant stride protect environment,4,<UNK>,<UNK>,SenatorCollins,1
565,565,1194947904303226880,2019-11-14 11:59:16+00:00,ConservAmerica’s hard work and dedication are helping to preserve our nation’s stunning beauty for the enjoyment of all. I was honored to receive their Congressional Champion of 2019 Award for my leadership on conservation and clean energy initiatives in Congress. (1/2),ConservAmerica hard work dedication help preserve nation stunning beauty enjoyment honor receive Congressional Champion 2019 Award leadership conservation clean energy initiative Congress,11,<UNK>,<UNK>,SenatorCollins,0
566,566,1193981428993794049,2019-11-11 19:58:50+00:00,"Major McClead flew a total of 220 combat missions during the Vietnam War, and he served in the Air Force for more than two decades. We owe him and all of our veterans a great debt for the sacrifices they have made to preserve our freedom. 3/3",major McClead fly total combat mission Vietnam serve Force decade veteran great debt sacrifice preserve freedom,6,<UNK>,<UNK>,SenatorCollins,0
567,567,1193981412954853376,2019-11-11 19:58:46+00:00,One of the best parts of my job is helping a veteran receive a long-overdue medal. It was particularly special to be able to present Major McClead with his medal on Veterans Day at the Cole Land Transportation Museum in Bangor. 2/3,good part help veteran receive long overdue medal particularly special able present Major McClead medal Veterans Cole Land Transportation Museum Bangor,4,<UNK>,<UNK>,SenatorCollins,1
568,568,1193981396425093120,2019-11-11 19:58:42+00:00,"On June 13, 1969, while on a mission in Vietnam, Major Charles McClead guided his aircraft skillfully & courageously through heavy enemy fire to successfully destroy two gun positions. He was notified that he earned the Distinguished Flying Cross but never received his medal. 1/3",June 1969 mission Vietnam Major Charles McClead guide aircraft skillfully courageously heavy enemy fire successfully destroy position notify earn Distinguished Flying Cross receive medal,10,<UNK>,<UNK>,SenatorCollins,4
569,569,1193872055294410752,2019-11-11 12:44:13+00:00,Private Arthur Labbay was grievously wounded on his first day at the front in World War I. We recently honored his service with his three surviving children. You can see his story below. Thank you to all our veterans. #VeteransDay,Private Arthur Labbay grievously wound World recently honor service survive child story thank veteran VeteransDay,31,#VeteransDay,<UNK>,SenatorCollins,0
570,570,1192919989671677957,2019-11-08 21:41:03+00:00,Thank you @SenAlexander for your strong support of the Kay Hagan Tick Act! It’s so important that we get this bill signed into law to help the hundreds of thousands of Americans who contract tick-borne illnesses such as Lyme disease each year.,thank @senalexander strong support Hagan Tick important bill sign help hundred thousand Americans contract tick bear illness Lyme disease year,16,<UNK>,@SenAlexander,SenatorCollins,1
571,571,1192221658712547329,2019-11-06 23:26:08+00:00,"As the Chairman of the Transportation Appropriations Subcommittee, I strongly advocated for these proposals. (4/4) https://www.collins.senate.gov/newsroom/senator-collins-announces-446-million-two-transportation-projects-maine",Chairman Transportation Appropriations Subcommittee strongly advocate proposal,5,<UNK>,<UNK>,SenatorCollins,1
572,572,1192221657726955520,2019-11-06 23:26:08+00:00,"The second project will significantly improve safety for fishermen in Lubec during inclement weather by constructing a Safe Harbor that will allow up to 30 boats to tie up. Additionally, two hoists will be installed to help fishermen get their catch to market. (3/4)",second project significantly improve safety fisherman Lubec inclement weather construct Safe Harbor allow boat additionally hoist instal help fisherman catch market,5,<UNK>,<UNK>,SenatorCollins,1
573,573,1192221656334438400,2019-11-06 23:26:07+00:00,"The first project will replace the Station 46 Bridge in Woolwich, which was built in 1933. This bridge is vital to Bath Iron Works as well as to residents and visitors traveling north on Route 1. (2/4)",project replace Station Bridge Woolwich build 1933 bridge vital Bath Iron Works resident visitor travel north Route,2,<UNK>,<UNK>,SenatorCollins,5
574,574,1192221655407435778,2019-11-06 23:26:07+00:00,$44.6 million in federal funding has been awarded for two transportation projects in Midcoast and Downeast Maine! (1/4),44.6 million federal funding award transportation project Midcoast Downeast Maine,15,<UNK>,<UNK>,SenatorCollins,1
575,575,1191734329656918018,2019-11-05 15:09:40+00:00,Maine will receive more than $36 million for heating assistance following a letter I wrote with @SenJackReed to the Department of Health and Human Services. (2/2),Maine receive million heating assistance follow letter write @senjackreed Department Health Human Services,7,<UNK>,@SenJackReed,SenatorCollins,1
576,576,1191734328209944576,2019-11-05 15:09:39+00:00,LIHEAP helps ensure that low-income families & seniors do not have to make the impossible choice between paying for heat & paying for food or medicine during the cold winter months. (1/2),LIHEAP help ensure income family senior impossible choice pay heat pay food medicine cold winter month,9,<UNK>,<UNK>,SenatorCollins,1
577,577,1189935095228125185,2019-10-31 16:00:09+00:00,"Illnesses caused by ticks have skyrocketed from 30,000 cases in 2003 to an estimated 450,000 cases last year. Our bipartisan bill takes a comprehensive approach to confront this growing public health threat. https://www.collins.senate.gov/newsroom/legislation-introduced-senators-collins-smith-combat-lyme-and-other-tick-borne-diseases","illness cause tick skyrocket 30,000 case 2003 estimate 450,000 case year bipartisan bill take comprehensive approach confront grow public health threat",8,<UNK>,<UNK>,SenatorCollins,1
578,578,1189935088995307524,2019-10-31 16:00:07+00:00,"Great news in the fight against Lyme & other tick-borne diseases! Today, the Senate Health Committee passed the Tick Act I authored with @SenTinaSmith.",great news fight Lyme tick bear disease today Senate Health Committee pass Tick author @SenTinaSmith,19,<UNK>,@SenTinaSmith,SenatorCollins,1
579,579,1189195136963616768,2019-10-29 14:59:49+00:00,I especially want to congratulate Hermon High School Principal Brian Walsh on being named the 2019 Maine Principal of the Year and Hollis Elementary School Principal Clay Gleason on being named Maine’s 2019 National Distinguished Principal. #ThankAPrincipal (2/2),especially want congratulate Hermon High School Principal Brian Walsh name 2019 Maine Principal Year Hollis Elementary School Principal Clay Gleason name Maine 2019 National Distinguished Principal thankaprincipal,6,#ThankAPrincipal,<UNK>,SenatorCollins,4
580,580,1189195135512465408,2019-10-29 14:59:49+00:00,The Senate unanimously passed a resolution @SenTinaSmith &amp; I authored dedicating October to our principals. National Principals Month is the perfect opportunity to recognize our principals who support teachers &amp; ensure every child has access to a high-quality education. (1/2),Senate unanimously pass resolution @SenTinaSmith author dedicate October principal National Principals Month perfect opportunity recognize principal support teacher ensure child access high quality education,19,<UNK>,@SenTinaSmith,SenatorCollins,1
581,581,1188909457633370119,2019-10-28 20:04:38+00:00,"My husband Tom Daffron has served on the Spurwink board for many years. Congratulations, Chief, and to the Boulos Company for receiving the Corporate Care Award.",husband Daffron serve Spurwink board year congratulation Chief Boulos Company receive Corporate Care Award,6,<UNK>,<UNK>,SenatorCollins,1
582,582,1188909454747688961,2019-10-28 20:04:37+00:00,"On Friday, Spurwink, a nonprofit that provides services for children, adults & families affected by behavioral health challenges & developmental disabilities, presented its 2019 Humanitarian Award to Westbrook Police Chief Janine Roberts. Members of the PD came out to support her",Friday Spurwink nonprofit provide service child adult family affect behavioral health challenge developmental disability present 2019 Humanitarian Award westbrook Police Chief Janine Roberts member come support,9,<UNK>,<UNK>,SenatorCollins,0
583,583,1188519807580360704,2019-10-27 18:16:18+00:00,My statement on the President's announcement of a U.S. Special Forces operation in northwestern Syria that led to the death of ISIS leader Abu Bakr al-Baghdadi:,statement President announcement U.S. Special Forces operation northwestern Syria death ISIS leader Bakr Baghdadi,81,<UNK>,<UNK>,SenatorCollins,3
584,584,1187848032362139648,2019-10-25 21:46:54+00:00,This annual event is a wonderful way to bring the community together and strengthen small businesses downtown. (2/2),annual event wonderful bring community strengthen small business downtown,7,<UNK>,<UNK>,SenatorCollins,1
585,585,1187848013273817094,2019-10-25 21:46:50+00:00,I had such a great time participating in the @LAMetroChamber’s Downtown Trick-or-Treat celebration. I enjoyed speaking with so many families and seeing all of the children’s unique and creative costumes. (1/2),great time participate @LAMetroChamber Downtown Trick treat celebration enjoy speak family see child unique creative costume,7,<UNK>,@LAMetroChamber,SenatorCollins,5
586,586,1187772639718322176,2019-10-25 16:47:19+00:00,This Saturday is National Prescription Drug Take-Back Day. You can safely dispose of unused prescription drugs and vaping devices at multiple sites across Maine from 10AM-2PM. Click here to find a location near you: https://takebackday.dea.gov/,Saturday National Prescription Drug safely dispose unused prescription drug vape device multiple site Maine 10AM-2PM click find location near,7,<UNK>,<UNK>,SenatorCollins,5
587,587,1187498640144846848,2019-10-24 22:38:33+00:00,Combatting Alzheimer’s requires a unified national effort that transcends politics. Biomedical research and a public health approach provide the key to saving lives and charting a brighter future. (3/3),combat Alzheimer require unified national effort transcend politic biomedical research public health approach provide save life chart bright future,8,<UNK>,<UNK>,SenatorCollins,6
588,588,1187498639154958336,2019-10-24 22:38:32+00:00,"We also celebrated the 20th anniversary of the Congressional Alzheimer’s Task Force, which I founded in the Senate in 1999. Last year, I worked with my colleagues to secure the largest funding increase for Alzheimer’s research in history. (2/3)",celebrate 20th anniversary Congressional Alzheimer Task Force found Senate 1999 year work colleague secure large funding increase Alzheimer research history,5,<UNK>,<UNK>,SenatorCollins,1
589,589,1187498634360819715,2019-10-24 22:38:31+00:00,"Last night, I joined hundreds of advocates—including @UsAgainstAlz’s cofounder George Vradenburg &amp; former U.S. Surgeon General David Satcher—at a reception recognizing leaders in the fight against Alzheimer's. I was honored to receive a 2019 Congressional Champions Award. (1/3)",night join hundred advocate include @UsAgainstAlz cofounder George Vradenburg U.S. Surgeon General David Satcher reception recognize leader fight Alzheimer honor receive 2019 Congressional Champions Award,16,<UNK>,@UsAgainstAlz,SenatorCollins,0
590,590,1187399256237367297,2019-10-24 16:03:38+00:00,"In May, I received Rotary International’s 2019 Polio Eradication Champion Award. As a member of the Appropriations Committee, I lead annual efforts to provide robust funding for USAID’s immunization efforts; Gavi, the Vaccine Alliance; & the Global Polio Eradication Initiative.",receive Rotary International 2019 Polio Eradication Champion Award member Appropriations Committee lead annual effort provide robust funding USAID immunization effort gavi Vaccine Alliance Global Polio Eradication Initiative,3,<UNK>,<UNK>,SenatorCollins,1
591,591,1187399254811303936,2019-10-24 16:03:37+00:00,"The dream of a world free of polio is close to becoming reality, & we must not lose steam. On #WorldPolioDay, we renew our commitment to continue our work with government agencies, global partners, &amp; key organizations like @Rotary &amp; @ShotAtLife to end polio once &amp; for all.",dream world free polio close reality lose steam WorldPolioDay renew commitment continue work government agency global partner organization like @Rotary @shotatlife polio,11,#WorldPolioDay,@Rotary @ShotAtLife,SenatorCollins,0
592,592,1186674644880887809,2019-10-22 16:04:17+00:00,"“Lynching” brings back images of a terrible time in our nation’s history, and the President never should have made that comparison.",lynch bring image terrible time nation history President comparison,2304,<UNK>,<UNK>,SenatorCollins,2
593,593,1186310681588633600,2019-10-21 15:58:01+00:00,"Chris Philbrook & Paula Jackson Jones shared powerful, moving stories about the debilitating symptoms of Lyme disease & the struggles they faced to be properly diagnosed. Their experiences underscore why we must pass the TICK Act to improve prevention, detection, & treatment.",Chris Philbrook Paula Jackson Jones share powerful move story debilitate symptom Lyme disease struggle face properly diagnose experience underscore pass TICK improve prevention detection treatment,8,<UNK>,<UNK>,SenatorCollins,1
594,594,1185146725448724481,2019-10-18 10:52:52+00:00,"Congratulations, Jessica, on another remarkable accomplishment! We are all so proud. You continue to be an inspiration to students in our hometown of Caribou, across Maine, and throughout the country. (2/2) Watch the spacewalk here:",congratulation Jessica remarkable accomplishment proud continue inspiration student hometown Caribou Maine country watch spacewalk,17,<UNK>,<UNK>,SenatorCollins,0
595,595,1185146723993358336,2019-10-18 10:52:52+00:00,"Dr. Jessica Meir, the first Maine woman in space, will continue to make history today by embarking on her first spacewalk, which will also be @NASA’s first all-female spacewalk. @Astro_Jessica &amp; her team will replace a critical battery unit that failed over the weekend. (1/2)",Jessica Meir Maine woman space continue history today embark spacewalk @NASA female spacewalk @Astro_Jessica team replace critical battery unit fail weekend,33,<UNK>,@NASA @Astro_Jessica,SenatorCollins,0
596,596,1184834577078145024,2019-10-17 14:12:30+00:00,"Rep. Elijah Cummings was a dedicated public servant and a fierce champion of civil rights. His strong moral compass as well as his commitment to fairness made him a giant in the House. We will all miss his powerful, respected voice for justice, equality, and civility in Congress.",Rep. Elijah Cummings dedicated public servant fierce champion civil right strong moral compass commitment fairness giant House miss powerful respected voice justice equality civility Congress,66,<UNK>,<UNK>,SenatorCollins,0
597,597,1183026406281883648,2019-10-12 14:27:29+00:00,"I strongly supported successful efforts in Congress to increase funding for the National Institutes of Health by $9 billion, or 30 percent, over the past five years. https://www.mdislander.com/opinions/viewpoint-biomedical-research-a-wise-investment (2/2)",strongly support successful effort Congress increase funding National Institutes Health billion percent past year,11,<UNK>,<UNK>,SenatorCollins,1
598,598,1183026404335726592,2019-10-12 14:27:29+00:00,"Biomedical research has the power to transform lives. Promising research is leading to breakthroughs in our fight against devastating diseases such as diabetes, heart disease, cancer, and MS. Maine’s 255 bioscience businesses provide 6,630 good-paying jobs. (1/2)","biomedical research power transform life promising research lead breakthrough fight devastating disease diabetes heart disease cancer Maine bioscience business provide 6,630 good pay job",32,<UNK>,<UNK>,SenatorCollins,1
599,599,1182642247382241281,2019-10-11 13:00:58+00:00,"Portland and the surrounding communities stepped up, and numerous volunteers compassionately met the humanitarian needs of asylum seekers, but the expense should not fall on the people of Maine alone. A national crisis requires a national solution. (2/2)",Portland surround community step numerous volunteer compassionately humanitarian need asylum seeker expense fall people Maine national crisis require national solution,11,<UNK>,<UNK>,SenatorCollins,6
600,600,1182642245448679424,2019-10-11 13:00:58+00:00,"Great news for Portland! The city, @PrebleStreet, &amp; the Jewish Community Alliance will receive a total of $892,586 in reimbursement for caring for the influx of asylum seekers this summer. As a senior member of the Appropriations Committee, I worked for this funding. (1/2)","great news Portland city @PrebleStreet jewish Community Alliance receive total 892,586 reimbursement care influx asylum seeker summer senior member Appropriations Committee work funding",20,<UNK>,@PrebleStreet,SenatorCollins,1
601,601,1181981755697504256,2019-10-09 17:16:25+00:00,"Today, we are seeing the consequences of that terrible decision. If the reports of Turkish strikes in Syria are accurate, I fear our allies the Kurds could be slaughtered. (2/2)",today see consequence terrible decision report turkish strike Syria accurate fear ally Kurds slaughter,144,<UNK>,<UNK>,SenatorCollins,3
602,602,1181981754690850817,2019-10-09 17:16:25+00:00,"On Monday, I said that President Trump’s decision to abandon the Kurds, our major ally in the fight against ISIS, was terribly unwise. (1/2)",Monday say President Trump decision abandon Kurds major ally fight ISIS terribly unwise,135,<UNK>,<UNK>,SenatorCollins,3
603,603,1181666634664235008,2019-10-08 20:24:14+00:00,What’s remarkable about President Bush’s and Ellen DeGeneres’ friendship is that it is remarkable in today’s polarized society. Great example: you don’t have to share the same views to be friends.,remarkable President Bush Ellen DeGeneres friendship remarkable today polarize society great example share view friend,335,<UNK>,<UNK>,SenatorCollins,0
604,604,1180518499040538624,2019-10-05 16:21:57+00:00,Maine is eternally grateful to the courageous men and women who put their lives on the line every day to keep us safe. Our thoughts continue to be with those who were critically injured in Farmington. (3/3),Maine eternally grateful courageous woman life line safe thought continue critically injure Farmington,6,<UNK>,<UNK>,SenatorCollins,0
605,605,1180518481600622593,2019-10-05 16:21:53+00:00,"I was honored to join first responders for this solemn ceremony, where a roll call of names was read of all Maine firefighters who passed away during the previous year, and memorial plaques were displayed. (2/3)",honor join responder solemn ceremony roll name read Maine firefighter pass away previous year memorial plaque display,7,<UNK>,<UNK>,SenatorCollins,0
606,606,1180518464626335744,2019-10-05 16:21:49+00:00,"The Maine State Federation of Firefighters’ service at the Firefighters Memorial in Augusta is always powerful, but this year it had a special significance due to the loss of Farmington Fire Capt. Michael Bell, Berwick Fire Capt. Joel Barnes, & Oxford Fire Chief Gary Sacco (1/3)",Maine State Federation Firefighters service Firefighters Memorial Augusta powerful year special significance loss Farmington Fire Capt Michael Bell Berwick Fire Capt Joel Barnes Oxford Fire Chief Gary Sacco,16,<UNK>,<UNK>,SenatorCollins,4
607,607,1179172271950385152,2019-10-01 23:12:32+00:00,"The FDA's intention to ban flavored e-cigarettes and vaping products is progress, and FDA should act ASAP to remove these flavored products from the market. (2/2)",intention flavor cigarette vaping product progress ASAP remove flavor product market,23,<UNK>,<UNK>,SenatorCollins,4
608,608,1179172270490689537,2019-10-01 23:12:31+00:00,Teachers have talked with me about the growing epidemic of vaping in high schools and middle schools in Maine. Companies are targeting teenagers and younger children with flavors like cotton candy. (1/2),teacher talk grow epidemic vaping high school middle school Maine company target teenager young child flavor like cotton candy,49,<UNK>,<UNK>,SenatorCollins,1
609,609,1176815154341847042,2019-09-25 11:06:11+00:00,"Today, @Astro_Jessica will not only fulfill her lifelong dream of going to space, but will make history as the first woman from Maine to reach orbit. Jessica is from my hometown of Caribou, and the city, The County, and the entire state are so proud of her accomplishment.",today @Astro_Jessica fulfill lifelong dream go space history woman Maine reach orbit Jessica hometown Caribou city County entire state proud accomplishment,65,<UNK>,@Astro_Jessica,SenatorCollins,0
610,610,1175056015949291521,2019-09-20 14:36:00+00:00,Lyme and other tick-borne diseases are skyrocketing in Maine & across the country. I chaired a hearing at @UMaine to raise awareness about this growing public health crisis and to discuss how the bipartisan TICK Act I authored can help address it. https://bangordailynews.com/2019/09/13/opinion/contributors/susan-collins-it-is-time-to-unite-against-ticks/,Lyme tick bear disease skyrocket Maine country chair hearing @UMaine raise awareness grow public health crisis discuss bipartisan TICK author help address,30,<UNK>,@UMaine,SenatorCollins,1
611,611,1174016703040282625,2019-09-17 17:46:08+00:00,"Cokie’s fairness, kindness, and political acumen were evident in her reporting. She was also a wonderful person. I have fond memories of a delightful lunch with her mother and her some years ago. (2/2)",Cokie fairness kindness political acuman evident reporting wonderful person fond memory delightful lunch mother year,4,<UNK>,<UNK>,SenatorCollins,0
612,612,1174016702050381832,2019-09-17 17:46:08+00:00,.@CokieRoberts was a legendary journalist whose insightful analysis and historical books on women leaders educated generations of Americans. (1/2),.@CokieRoberts legendary journalist insightful analysis historical book woman leader educate generation Americans,8,<UNK>,@CokieRoberts,SenatorCollins,0
613,613,1173713658318327808,2019-09-16 21:41:57+00:00,"Farmington is resilient, and I know the community is rallying to support those families who have been affected, including those whose homes were destroyed. The entire State of Maine is behind you. (3/3)",Farmington resilient know community rally support family affect include home destroy entire State Maine,8,<UNK>,<UNK>,SenatorCollins,0
614,614,1173713657341104128,2019-09-16 21:41:57+00:00,"I am continuing to pray for the firefighters who were injured—Fire Chief Terry Bell, Captain Timothy Hardy, Captain Scott Baxter, Theodore Baxter, Joseph Hastings, and Deputy Fire Chief Clyde Ross—as well as maintenance worker Larry Lord, who first called in the alarm. (2/3)",continue pray firefighter injure Fire Chief Terry Bell Captain Timothy Hardy Captain Scott Baxter Theodore Baxter Joseph Hastings Deputy Fire Chief Clyde Ross maintenance worker Larry Lord call alarm,8,<UNK>,<UNK>,SenatorCollins,4
615,615,1173713656363855872,2019-09-16 21:41:56+00:00,"I spoke with Franklin County Sheriff Scott Nichols to convey my deep sympathy for the entire Farmington community, which is reeling from the terrible explosion that claimed the life of Fire Captain Michael Bell today. (1/3)",speak Franklin County Sheriff Scott Nichols convey deep sympathy entire Farmington community reel terrible explosion claim life Fire Captain Michael Bell today,13,<UNK>,<UNK>,SenatorCollins,0
616,616,1173624881361096704,2019-09-16 15:49:11+00:00,I am praying for the firefighters and their families as well as the civilians who were hurt in today’s explosion. We can never repay our debt to the brave men and women like these firefighters in Farmington today who put their lives on the line to keep us safe. (2/2),pray firefighter family civilian hurt today explosion repay debt brave woman like firefighter Farmington today life line safe,23,<UNK>,<UNK>,SenatorCollins,0
